order_date,market,region,product_category,product,cost,inventory,net_profit,sales
2011-02-01,Wholesale,East,Coffee,Columbian,258,2067,364,687
2011-02-01,Retail,South,Herbal tea,Chamomile,49,617,52,119
2011-02-01,Retail,South,Herbal tea,Lemon,86,484,62,206
2011-02-01,Retail,South,Coffee,Columbian,38,772,50,100
2011-02-01,Retail,South,Coffee,Decaf Irish Cream,47,772,65,123
2011-02-01,Retail,South,Espresso,Caffe Latte,65,342,3,165
2011-02-01,Retail,South,Espresso,Caffe Mocha,65,372,96,185
2011-02-01,Retail,South,Espresso,Decaf Espresso,56,382,61,146
2011-02-01,Retail,South,Herbal tea,Chamomile,18,818,15,48
2011-02-01,Retail,South,Herbal tea,Lemon,28,961,7,67
2011-02-01,Retail,South,Coffee,Columbian,45,366,36,121
2011-02-01,Retail,South,Coffee,Decaf Irish Cream,84,625,-46,109
2011-02-01,Retail,South,Espresso,Caffe Latte,30,104,-10,72
2011-02-01,Retail,South,Espresso,Caffe Mocha,43,256,-10,111
2011-02-01,Retail,South,Espresso,Decaf Espresso,35,191,12,87
2011-02-01,Retail,South,Herbal tea,Chamomile,53,306,16,126
2011-02-01,Retail,South,Herbal tea,Lemon,92,541,22,234
2011-02-01,Retail,South,Coffee,Columbian,44,618,43,107
2011-02-01,Retail,South,Coffee,Decaf Irish Cream,32,817,43,85
2011-02-01,Retail,South,Espresso,Caffe Latte,86,300,104,220
2011-02-01,Retail,South,Espresso,Caffe Mocha,22,452,25,60
2011-02-01,Retail,South,Espresso,Decaf Espresso,80,640,93,213
2011-02-01,Wholesale,South,Herbal tea,Chamomile,60,329,49,149
2011-02-01,Wholesale,South,Herbal tea,Lemon,52,357,56,136
2011-02-01,Wholesale,South,Coffee,Columbian,213,942,243,496
2011-02-01,Wholesale,South,Coffee,Decaf Irish Cream,83,613,101,202
2011-02-01,Wholesale,South,Espresso,Caffe Latte,75,378,86,201
2011-02-01,Wholesale,South,Espresso,Caffe Mocha,99,766,157,259
2011-02-01,Wholesale,South,Espresso,Decaf Espresso,77,449,119,201
2011-02-01,Retail,West,Herbal tea,Chamomile,41,236,36,108
2011-02-01,Retail,West,Herbal tea,Lemon,45,366,36,121
2011-02-01,Retail,West,Herbal tea,Mint,84,625,-46,109
2011-02-01,Retail,West,Tea,Darjeeling,43,256,-10,111
2011-02-01,Retail,West,Tea,Earl Grey,35,191,13,87
2011-02-01,Retail,West,Tea,Green Tea,30,165,-9,72
2011-02-01,Retail,West,Espresso,Decaf Espresso,50,814,71,131
2011-02-01,Retail,West,Coffee,Amaretto,75,956,68,176
2011-02-01,Retail,West,Coffee,Columbian,55,305,45,139
2011-02-01,Retail,West,Coffee,Decaf Irish Cream,86,484,61,206
2011-02-01,Retail,West,Espresso,Caffe Latte,42,771,56,110
2011-02-01,Retail,West,Espresso,Caffe Mocha,49,617,52,119
2011-02-01,Wholesale,West,Herbal tea,Chamomile,95,809,148,247
2011-02-01,Wholesale,West,Herbal tea,Lemon,213,942,243,496
2011-02-01,Wholesale,West,Herbal tea,Mint,83,613,101,202
2011-02-01,Wholesale,West,Tea,Darjeeling,99,766,157,259
2011-02-01,Wholesale,West,Tea,Earl Grey,77,449,119,201
2011-02-01,Wholesale,West,Tea,Green Tea,75,549,86,201
2011-02-01,Wholesale,West,Espresso,Decaf Espresso,234,1282,300,581
2011-02-01,Wholesale,West,Coffee,Amaretto,104,685,-40,141
2011-02-01,Wholesale,West,Coffee,Columbian,258,2067,364,687
2011-02-01,Wholesale,West,Coffee,Decaf Irish Cream,148,1071,-174,130
2011-02-01,Wholesale,West,Espresso,Caffe Latte,228,1436,211,487
2011-02-01,Wholesale,West,Espresso,Caffe Mocha,121,712,39,309
2011-02-01,Retail,West,Herbal tea,Chamomile,121,712,39,309
2011-02-01,Retail,West,Herbal tea,Lemon,148,844,171,377
2011-02-01,Retail,West,Herbal tea,Mint,104,596,140,271
2011-02-01,Retail,West,Tea,Darjeeling,234,1282,300,581
2011-02-01,Retail,West,Tea,Earl Grey,228,1436,211,487
2011-02-01,Retail,West,Tea,Green Tea,240,1937,-508,25
2011-02-01,Retail,West,Espresso,Decaf Espresso,19,774,16,50
2011-02-01,Retail,West,Coffee,Columbian,33,193,-7,79
2011-02-01,Retail,West,Coffee,Decaf Irish Cream,28,961,9,67
2011-02-01,Retail,West,Espresso,Caffe Latte,0,774,46,46
2011-02-01,Retail,West,Espresso,Caffe Mocha,18,818,15,48
2011-02-01,Retail,West,Herbal tea,Chamomile,33,772,42,86
2011-02-01,Retail,West,Herbal tea,Lemon,44,618,45,107
2011-02-01,Retail,West,Tea,Darjeeling,22,452,25,60
2011-02-01,Retail,West,Tea,Earl Grey,80,640,92,213
2011-02-01,Retail,West,Tea,Green Tea,86,490,105,220
2011-02-01,Retail,West,Espresso,Decaf Espresso,170,1073,147,362
2011-02-01,Retail,West,Coffee,Amaretto,54,427,-6,137
2011-02-01,Retail,West,Coffee,Columbian,65,392,37,165
2011-02-01,Retail,West,Coffee,Decaf Irish Cream,52,357,56,136
2011-02-01,Retail,West,Espresso,Caffe Latte,59,331,27,141
2011-02-01,Retail,West,Espresso,Caffe Mocha,60,329,49,149
2011-02-01,Retail,West,Herbal tea,Chamomile,130,945,180,346
2011-02-01,Retail,West,Herbal tea,Lemon,38,772,50,100
2011-02-01,Retail,West,Tea,Darjeeling,65,372,98,185
2011-02-01,Retail,West,Tea,Earl Grey,56,382,61,146
2011-02-01,Retail,West,Tea,Green Tea,65,513,4,165
2011-02-01,Retail,West,Espresso,Caffe Latte,48,617,52,117
2011-02-01,Retail,West,Espresso,Caffe Mocha,53,306,18,126
2011-02-01,Retail,West,Espresso,Decaf Espresso,70,957,61,164
2011-02-01,Retail,West,Coffee,Columbian,58,331,65,151
2011-02-01,Retail,West,Coffee,Decaf Irish Cream,92,541,22,234
2011-03-01,Wholesale,Central,Herbal tea,Chamomile,162,1059,140,346
2011-03-01,Wholesale,Central,Herbal tea,Lemon,52,421,-6,133
2011-03-01,Wholesale,Central,Herbal tea,Mint,57,323,46,143
2011-03-01,Wholesale,Central,Tea,Darjeeling,58,325,24,137
2011-03-01,Wholesale,Central,Tea,Earl Grey,62,952,47,144
2011-03-01,Wholesale,Central,Tea,Green Tea,43,613,43,104
2011-03-01,Wholesale,Central,Espresso,Caffe Mocha,81,441,125,211
2011-03-01,Wholesale,Central,Espresso,Decaf Espresso,72,541,80,192
2011-03-01,Wholesale,Central,Coffee,Amaretto,87,756,134,227
2011-03-01,Wholesale,Central,Coffee,Columbian,84,603,102,206
2011-03-01,Wholesale,Central,Coffee,Decaf Irish Cream,95,799,150,249
2011-03-01,Wholesale,Central,Herbal tea,Chamomile,87,756,135,227
2011-03-01,Wholesale,Central,Herbal tea,Lemon,84,603,104,206
2011-03-01,Wholesale,Central,Herbal tea,Mint,95,799,151,249
2011-03-01,Wholesale,Central,Tea,Darjeeling,81,441,125,211
2011-03-01,Wholesale,Central,Tea,Earl Grey,72,541,79,192
2011-03-01,Wholesale,Central,Espresso,Caffe Mocha,243,1260,313,604
2011-03-01,Wholesale,Central,Espresso,Decaf Espresso,239,1417,220,509
2011-03-01,Wholesale,Central,Coffee,Columbian,154,829,177,391
2011-03-01,Wholesale,Central,Coffee,Decaf Irish Cream,109,585,151,285
2011-03-01,Retail,Central,Herbal tea,Chamomile,243,1260,315,604
2011-03-01,Retail,Central,Herbal tea,Lemon,109,585,151,285
2011-03-01,Retail,Central,Tea,Darjeeling,239,1417,220,509
2011-03-01,Retail,Central,Tea,Earl Grey,245,1369,260,582
2011-03-01,Retail,Central,Espresso,Caffe Mocha,16,772,13,44
2011-03-01,Retail,Central,Espresso,Decaf Espresso,0,731,47,46
2011-03-01,Retail,Central,Coffee,Amaretto,18,816,15,48
2011-03-01,Retail,Central,Coffee,Columbian,28,958,9,67
2011-03-01,Retail,Central,Coffee,Decaf Irish Cream,23,617,18,58
2011-03-01,Retail,Central,Herbal tea,Chamomile,44,251,-9,114
2011-03-01,Retail,Central,Herbal tea,Lemon,88,715,-47,113
2011-03-01,Retail,Central,Tea,Darjeeling,36,187,16,91
2011-03-01,Retail,Central,Tea,Earl Grey,33,162,-4,80
2011-03-01,Retail,Central,Tea,Green Tea,33,190,-6,80
2011-03-01,Retail,Central,Espresso,Caffe Mocha,49,809,70,129
2011-03-01,Retail,Central,Espresso,Decaf Espresso,48,766,67,126
2011-03-01,Retail,Central,Coffee,Columbian,85,476,58,201
2011-03-01,Retail,Central,Coffee,Decaf Irish Cream,74,949,67,174
2011-03-01,Wholesale,Central,Herbal tea,Chamomile,21,449,22,56
2011-03-01,Wholesale,Central,Herbal tea,Lemon,32,813,42,84
2011-03-01,Wholesale,Central,Tea,Darjeeling,84,632,101,224
2011-03-01,Wholesale,Central,Tea,Earl Grey,89,481,110,228
2011-03-01,Wholesale,Central,Espresso,Caffe Mocha,162,1059,140,346
2011-03-01,Wholesale,Central,Espresso,Decaf Espresso,58,325,22,137
2011-03-01,Wholesale,Central,Coffee,Amaretto,57,323,47,143
2011-03-01,Wholesale,Central,Coffee,Columbian,49,351,52,129
2011-03-01,Wholesale,Central,Coffee,Decaf Irish Cream,52,421,-6,133
2011-03-01,Retail,Central,Herbal tea,Chamomile,62,346,93,178
2011-03-01,Retail,Central,Herbal tea,Lemon,49,767,70,129
2011-03-01,Retail,Central,Tea,Darjeeling,52,376,56,137
2011-03-01,Retail,Central,Tea,Earl Grey,63,506,1,160
2011-03-01,Retail,Central,Espresso,Caffe Mocha,71,950,61,165
2011-03-01,Retail,Central,Espresso,Decaf Espresso,49,611,50,119
2011-03-01,Retail,Central,Coffee,Amaretto,54,301,19,128
2011-03-01,Retail,Central,Coffee,Columbian,95,532,25,242
2011-03-01,Retail,Central,Coffee,Decaf Irish Cream,80,415,82,200
2011-03-01,Retail,East,Herbal tea,Lemon,85,476,58,201
2011-03-01,Retail,East,Herbal tea,Mint,74,949,68,174
2011-03-01,Retail,East,Tea,Darjeeling,49,809,70,129
2011-03-01,Retail,East,Tea,Green Tea,25,769,27,66
2011-03-01,Retail,East,Espresso,Caffe Mocha,63,506,0,160
2011-03-01,Retail,East,Espresso,Decaf Espresso,53,299,39,132
2011-03-01,Retail,East,Coffee,Columbian,123,932,169,329
2011-03-01,Wholesale,East,Herbal tea,Chamomile,49,611,52,119
2011-03-01,Wholesale,East,Herbal tea,Lemon,54,301,18,128
2011-03-01,Wholesale,East,Herbal tea,Mint,71,950,59,165
2011-03-01,Wholesale,East,Tea,Darjeeling,33,813,40,86
2011-03-01,Wholesale,East,Tea,Green Tea,49,767,70,129
2011-03-01,Wholesale,East,Coffee,Decaf Irish Cream,89,481,110,228
2011-03-01,Wholesale,East,Espresso,Caffe Mocha,95,532,25,242
2011-03-01,Wholesale,East,Espresso,Decaf Espresso,80,415,80,200
2011-03-01,Wholesale,East,Coffee,Columbian,84,632,99,224
2011-03-01,Wholesale,East,Herbal tea,Lemon,58,325,24,137
2011-03-01,Wholesale,East,Tea,Darjeeling,32,813,42,84
2011-03-01,Wholesale,East,Tea,Green Tea,21,449,22,56
2011-03-01,Wholesale,East,Espresso,Caffe Mocha,52,446,-6,133
2011-03-01,Wholesale,East,Espresso,Regular Espresso,162,1059,140,346
2011-03-01,Wholesale,East,Coffee,Columbian,72,-54,543,524
2011-03-01,Retail,East,Herbal tea,Lemon,33,190,-4,80
2011-03-01,Retail,East,Tea,Darjeeling,18,816,16,48
2011-03-01,Retail,East,Tea,Green Tea,0,731,47,46
2011-03-01,Retail,East,Espresso,Caffe Mocha,44,251,-10,114
2011-03-01,Retail,East,Espresso,Regular Espresso,33,162,-6,80
2011-03-01,Retail,East,Coffee,Amaretto,43,231,43,114
2011-03-01,Retail,East,Coffee,Columbian,47,361,39,127
2011-03-01,Wholesale,East,Herbal tea,Lemon,245,1471,209,547
2011-03-01,Wholesale,East,Herbal tea,Mint,214,1480,-177,194
2011-03-01,Wholesale,East,Tea,Darjeeling,95,799,151,249
2011-03-01,Wholesale,East,Tea,Earl Grey,87,756,135,227
2011-03-01,Wholesale,East,Tea,Green Tea,81,441,123,211
2011-03-01,Wholesale,East,Espresso,Caffe Mocha,125,1118,-309,67
2011-03-01,Wholesale,East,Espresso,Regular Espresso,239,1260,288,557
2011-03-01,Wholesale,East,Coffee,Columbian,270,2041,384,719
2011-03-01,Retail,South,Herbal tea,Chamomile,48,611,50,117
2011-03-01,Retail,South,Herbal tea,Lemon,85,476,58,201
2011-03-01,Retail,South,Coffee,Columbian,33,768,43,87
2011-03-01,Retail,South,Coffee,Decaf Irish Cream,49,767,70,129
2011-03-01,Retail,South,Espresso,Caffe Latte,63,187,1,160
2011-03-01,Retail,South,Espresso,Caffe Mocha,62,346,93,178
2011-03-01,Retail,South,Espresso,Decaf Espresso,52,376,56,137
2011-03-01,Retail,South,Herbal tea,Chamomile,18,816,15,48
2011-03-01,Retail,South,Herbal tea,Lemon,28,958,7,67
2011-03-01,Retail,South,Coffee,Columbian,47,361,39,127
2011-03-01,Retail,South,Coffee,Decaf Irish Cream,88,715,-49,113
2011-03-01,Retail,South,Espresso,Caffe Latte,33,36,-4,80
2011-03-01,Retail,South,Espresso,Caffe Mocha,44,251,-10,114
2011-03-01,Retail,South,Espresso,Decaf Espresso,36,187,16,91
2011-03-01,Retail,South,Herbal tea,Chamomile,54,301,19,128
2011-03-01,Retail,South,Herbal tea,Lemon,95,532,25,242
2011-03-01,Retail,South,Coffee,Columbian,43,613,43,104
2011-03-01,Retail,South,Coffee,Decaf Irish Cream,32,813,40,84
2011-03-01,Retail,South,Espresso,Caffe Latte,89,94,110,228
2011-03-01,Retail,South,Espresso,Caffe Mocha,21,449,22,56
2011-03-01,Retail,South,Espresso,Decaf Espresso,84,632,101,224
2011-03-01,Wholesale,South,Herbal tea,Chamomile,57,323,46,143
2011-03-01,Wholesale,South,Herbal tea,Lemon,49,351,52,129
2011-03-01,Wholesale,South,Coffee,Columbian,214,923,246,498
2011-03-01,Wholesale,South,Coffee,Decaf Irish Cream,84,603,104,206
2011-03-01,Wholesale,South,Espresso,Caffe Latte,72,189,80,192
2011-03-01,Wholesale,South,Espresso,Caffe Mocha,87,756,135,227
2011-03-01,Wholesale,South,Espresso,Decaf Espresso,81,441,125,211
2011-03-01,Retail,West,Herbal tea,Chamomile,43,231,42,114
2011-03-01,Retail,West,Herbal tea,Lemon,47,361,39,127
2011-03-01,Retail,West,Herbal tea,Mint,88,715,-47,113
2011-03-01,Retail,West,Tea,Darjeeling,44,251,-10,114
2011-03-01,Retail,West,Tea,Earl Grey,36,187,15,91
2011-03-01,Retail,West,Tea,Green Tea,33,162,-6,80
2011-03-01,Retail,West,Espresso,Caffe Mocha,48,611,50,117
2011-03-01,Retail,West,Espresso,Decaf Espresso,49,809,70,129
2011-03-01,Retail,West,Coffee,Amaretto,74,949,67,174
2011-03-01,Retail,West,Coffee,Columbian,53,299,39,132
2011-03-01,Retail,West,Coffee,Decaf Irish Cream,85,476,56,201
2011-03-01,Retail,West,Espresso,Caffe Latte,48,766,67,126
2011-03-01,Wholesale,West,Herbal tea,Chamomile,95,799,150,249
2011-03-01,Wholesale,West,Herbal tea,Lemon,214,923,245,498
2011-03-01,Wholesale,West,Herbal tea,Mint,84,603,102,206
2011-03-01,Wholesale,West,Tea,Darjeeling,87,756,135,227
2011-03-01,Wholesale,West,Tea,Earl Grey,81,441,125,211
2011-03-01,Wholesale,West,Tea,Green Tea,72,541,80,192
2011-03-01,Wholesale,West,Espresso,Caffe Mocha,125,700,40,318
2011-03-01,Wholesale,West,Espresso,Decaf Espresso,243,1260,313,604
2011-03-01,Wholesale,West,Coffee,Amaretto,109,796,-61,133
2011-03-01,Wholesale,West,Coffee,Columbian,270,2041,384,719
2011-03-01,Wholesale,West,Coffee,Decaf Irish Cream,154,1288,-180,135
2011-03-01,Wholesale,West,Espresso,Caffe Latte,239,1417,221,509
2011-03-01,Retail,West,Herbal tea,Chamomile,125,700,40,318
2011-03-01,Retail,West,Herbal tea,Lemon,154,829,177,391
2011-03-01,Retail,West,Herbal tea,Mint,109,585,151,285
2011-03-01,Retail,West,Tea,Darjeeling,243,1260,315,604
2011-03-01,Retail,West,Tea,Earl Grey,239,1417,220,509
2011-03-01,Retail,West,Tea,Green Tea,245,2449,-505,34
2011-03-01,Retail,West,Espresso,Caffe Latte,0,731,46,46
2011-03-01,Retail,West,Espresso,Caffe Mocha,18,816,15,48
2011-03-01,Retail,West,Espresso,Decaf Espresso,16,772,15,44
2011-03-01,Retail,West,Coffee,Columbian,33,190,-6,80
2011-03-01,Retail,West,Coffee,Decaf Irish Cream,28,958,9,67
2011-03-01,Retail,West,Herbal tea,Chamomile,37,768,49,98
2011-03-01,Retail,West,Herbal tea,Lemon,43,613,43,104
2011-03-01,Retail,West,Tea,Darjeeling,21,449,24,56
2011-03-01,Retail,West,Tea,Earl Grey,84,632,101,224
2011-03-01,Retail,West,Tea,Green Tea,89,481,110,228
2011-03-01,Retail,West,Espresso,Caffe Latte,58,325,22,137
2011-03-01,Retail,West,Espresso,Caffe Mocha,57,323,47,143
2011-03-01,Retail,West,Espresso,Decaf Espresso,162,1059,140,346
2011-03-01,Retail,West,Coffee,Amaretto,52,421,-4,133
2011-03-01,Retail,West,Coffee,Columbian,62,385,36,159
2011-03-01,Retail,West,Coffee,Decaf Irish Cream,49,351,50,129
2011-03-01,Retail,West,Herbal tea,Chamomile,123,932,171,329
2011-03-01,Retail,West,Herbal tea,Lemon,33,768,43,87
2011-03-01,Retail,West,Tea,Darjeeling,62,346,92,178
2011-03-01,Retail,West,Tea,Earl Grey,52,376,56,137
2011-03-01,Retail,West,Tea,Green Tea,63,506,0,160
2011-03-01,Retail,West,Espresso,Caffe Latte,49,611,52,119
2011-03-01,Retail,West,Espresso,Caffe Mocha,54,301,18,128
2011-03-01,Retail,West,Espresso,Decaf Espresso,71,950,59,165
2011-03-01,Retail,West,Coffee,Columbian,61,325,71,160
2011-03-01,Retail,West,Coffee,Decaf Irish Cream,95,532,24,242
2011-04-01,Wholesale,Central,Herbal tea,Chamomile,162,1091,140,346
2011-04-01,Wholesale,Central,Herbal tea,Lemon,52,433,-6,133
2011-04-01,Wholesale,Central,Herbal tea,Mint,55,336,43,137
2011-04-01,Wholesale,Central,Tea,Darjeeling,54,337,19,129
2011-04-01,Wholesale,Central,Tea,Earl Grey,63,965,50,147
2011-04-01,Wholesale,Central,Tea,Green Tea,46,608,47,113
2011-04-01,Wholesale,Central,Espresso,Caffe Mocha,81,460,125,211
2011-04-01,Wholesale,Central,Espresso,Decaf Espresso,68,559,71,181
2011-04-01,Wholesale,Central,Coffee,Amaretto,91,777,142,238
2011-04-01,Wholesale,Central,Coffee,Columbian,78,593,93,190
2011-04-01,Wholesale,Central,Coffee,Decaf Irish Cream,100,822,156,261
2011-04-01,Wholesale,Central,Herbal tea,Chamomile,91,777,141,238
2011-04-01,Wholesale,Central,Herbal tea,Lemon,78,593,92,190
2011-04-01,Wholesale,Central,Herbal tea,Mint,100,822,157,261
2011-04-01,Wholesale,Central,Tea,Darjeeling,81,460,123,211
2011-04-01,Wholesale,Central,Tea,Earl Grey,68,559,73,181
2011-04-01,Wholesale,Central,Espresso,Caffe Mocha,252,1316,326,626
2011-04-01,Wholesale,Central,Espresso,Decaf Espresso,239,1464,221,509
2011-04-01,Wholesale,Central,Coffee,Columbian,191,865,232,486
2011-04-01,Wholesale,Central,Coffee,Decaf Irish Cream,123,611,172,321
2011-04-01,Retail,Central,Herbal tea,Chamomile,252,1316,326,626
2011-04-01,Retail,Central,Herbal tea,Lemon,123,611,171,321
2011-04-01,Retail,Central,Tea,Darjeeling,239,1464,220,509
2011-04-01,Retail,Central,Tea,Earl Grey,260,1423,276,616
2011-04-01,Retail,Central,Espresso,Caffe Mocha,17,776,15,46
2011-04-01,Retail,Central,Espresso,Decaf Espresso,0,688,47,46
2011-04-01,Retail,Central,Coffee,Amaretto,19,820,16,50
2011-04-01,Retail,Central,Coffee,Columbian,28,964,4,65
2011-04-01,Retail,Central,Coffee,Decaf Irish Cream,21,614,13,52
2011-04-01,Retail,Central,Herbal tea,Chamomile,44,261,-9,114
2011-04-01,Retail,Central,Herbal tea,Lemon,93,840,-18,142
2011-04-01,Retail,Central,Tea,Darjeeling,37,195,16,94
2011-04-01,Retail,Central,Tea,Earl Grey,29,169,-13,69
2011-04-01,Retail,Central,Tea,Green Tea,35,197,-3,84
2011-04-01,Retail,Central,Espresso,Caffe Mocha,47,821,64,123
2011-04-01,Retail,Central,Espresso,Decaf Espresso,45,777,65,119
2011-04-01,Retail,Central,Coffee,Columbian,80,494,52,190
2011-04-01,Retail,Central,Coffee,Decaf Irish Cream,76,965,70,178
2011-04-01,Wholesale,Central,Herbal tea,Chamomile,21,454,24,56
2011-04-01,Wholesale,Central,Herbal tea,Lemon,30,820,39,80
2011-04-01,Wholesale,Central,Tea,Darjeeling,88,653,108,237
2011-04-01,Wholesale,Central,Tea,Earl Grey,112,502,144,285
2011-04-01,Wholesale,Central,Espresso,Caffe Mocha,162,1091,138,346
2011-04-01,Wholesale,Central,Espresso,Decaf Espresso,54,337,19,129
2011-04-01,Wholesale,Central,Coffee,Amaretto,55,336,42,137
2011-04-01,Wholesale,Central,Coffee,Columbian,43,363,40,114
2011-04-01,Wholesale,Central,Coffee,Decaf Irish Cream,52,433,-4,133
2011-04-01,Retail,Central,Herbal tea,Chamomile,49,342,68,142
2011-04-01,Retail,Central,Herbal tea,Lemon,49,779,70,129
2011-04-01,Retail,Central,Tea,Darjeeling,46,388,46,121
2011-04-01,Retail,Central,Tea,Earl Grey,63,521,1,160
2011-04-01,Retail,Central,Espresso,Caffe Mocha,69,965,58,161
2011-04-01,Retail,Central,Espresso,Decaf Espresso,45,605,47,110
2011-04-01,Retail,Central,Coffee,Amaretto,57,313,24,135
2011-04-01,Retail,Central,Coffee,Columbian,95,554,25,242
2011-04-01,Retail,Central,Coffee,Decaf Irish Cream,83,433,86,208
2011-04-01,Retail,East,Herbal tea,Lemon,80,494,50,190
2011-04-01,Retail,East,Herbal tea,Mint,76,965,68,178
2011-04-01,Retail,East,Tea,Darjeeling,47,821,64,123
2011-04-01,Retail,East,Tea,Green Tea,25,775,27,66
2011-04-01,Retail,East,Coffee,Columbian,116,962,159,311
2011-04-01,Retail,East,Espresso,Caffe Mocha,63,521,0,160
2011-04-01,Retail,East,Espresso,Decaf Espresso,51,311,36,127
2011-04-01,Wholesale,East,Herbal tea,Chamomile,45,605,46,110
2011-04-01,Wholesale,East,Herbal tea,Lemon,57,313,22,135
2011-04-01,Wholesale,East,Herbal tea,Mint,69,965,58,161
2011-04-01,Wholesale,East,Tea,Darjeeling,34,821,45,91
2011-04-01,Wholesale,East,Tea,Green Tea,49,779,70,129
2011-04-01,Wholesale,East,Coffee,Columbian,88,653,108,237
2011-04-01,Wholesale,East,Coffee,Decaf Irish Cream,112,502,145,285
2011-04-01,Wholesale,East,Espresso,Caffe Mocha,95,554,25,242
2011-04-01,Wholesale,East,Espresso,Decaf Espresso,83,433,86,208
2011-04-01,Wholesale,East,Herbal tea,Lemon,54,337,19,129
2011-04-01,Wholesale,East,Tea,Darjeeling,30,820,39,80
2011-04-01,Wholesale,East,Tea,Green Tea,21,454,24,56
2011-04-01,Wholesale,East,Coffee,Columbian,68,-348,589,553
2011-04-01,Wholesale,East,Espresso,Caffe Mocha,52,458,-18,125
2011-04-01,Wholesale,East,Espresso,Regular Espresso,162,1091,140,346
2011-04-01,Retail,East,Herbal tea,Lemon,35,197,-4,84
2011-04-01,Retail,East,Tea,Darjeeling,19,820,18,50
2011-04-01,Retail,East,Tea,Green Tea,0,688,47,46
2011-04-01,Retail,East,Coffee,Amaretto,49,241,49,129
2011-04-01,Retail,East,Coffee,Columbian,50,372,40,133
2011-04-01,Retail,East,Espresso,Caffe Mocha,44,261,-9,114
2011-04-01,Retail,East,Espresso,Regular Espresso,29,169,-13,69
2011-04-01,Wholesale,East,Tea,Green Tea,81,460,123,211
2011-04-01,Wholesale,East,Herbal tea,Lemon,260,1558,367,680
2011-04-01,Wholesale,East,Herbal tea,Mint,209,1811,-156,201
2011-04-01,Wholesale,East,Tea,Darjeeling,100,822,156,261
2011-04-01,Wholesale,East,Tea,Earl Grey,91,777,141,238
2011-04-01,Wholesale,East,Coffee,Columbian,284,2108,410,759
2011-04-01,Wholesale,East,Espresso,Caffe Mocha,125,1382,-304,70
2011-04-01,Wholesale,East,Espresso,Regular Espresso,239,1262,349,601
2011-04-01,Retail,South,Herbal tea,Chamomile,52,605,56,127
2011-04-01,Retail,South,Herbal tea,Lemon,80,494,52,190
2011-04-01,Retail,South,Coffee,Columbian,35,776,45,92
2011-04-01,Retail,South,Coffee,Decaf Irish Cream,49,779,71,129
2011-04-01,Retail,South,Espresso,Caffe Latte,63,37,1,160
2011-04-01,Retail,South,Espresso,Caffe Mocha,49,342,67,142
2011-04-01,Retail,South,Espresso,Decaf Espresso,46,388,46,121
2011-04-01,Retail,South,Herbal tea,Chamomile,19,820,18,50
2011-04-01,Retail,South,Herbal tea,Lemon,28,964,4,65
2011-04-01,Retail,South,Coffee,Columbian,50,372,40,133
2011-04-01,Retail,South,Coffee,Decaf Irish Cream,93,840,-16,142
2011-04-01,Retail,South,Espresso,Caffe Latte,29,-39,-13,69
