order_date,market,region,product_category,product,estimated_cost,estimated_gross_profit,estimated_net_profit,estimated_sales,cost,inventory,gross_profit,net_profit,sales
2011-03-01,Retail,West,Espresso,Decaf Espresso,150,160,100,310,162,1059,163,140,346
2011-03-01,Retail,West,Coffee,Amaretto,60,90,30,150,52,421,73,-4,133
2011-03-01,Retail,West,Coffee,Columbian,70,110,60,180,62,385,87,36,159
2011-03-01,Retail,West,Coffee,Decaf Irish Cream,60,90,60,150,49,351,72,50,129
2011-03-01,Retail,West,Herbal tea,Chamomile,100,170,120,270,123,932,186,171,329
2011-03-01,Retail,West,Herbal tea,Lemon,20,50,50,70,33,768,49,43,87
2011-03-01,Retail,West,Tea,Darjeeling,40,70,40,110,62,346,105,92,178
2011-03-01,Retail,West,Tea,Earl Grey,30,50,30,80,52,376,77,56,137
2011-03-01,Retail,West,Tea,Green Tea,40,60,10,100,63,506,87,0,160
2011-03-01,Retail,West,Espresso,Caffe Latte,40,60,40,100,49,611,63,52,119
2011-03-01,Retail,West,Espresso,Caffe Mocha,50,60,20,110,54,301,66,18,128
2011-03-01,Retail,West,Espresso,Decaf Espresso,60,80,50,140,71,950,84,59,165
2011-03-01,Retail,West,Coffee,Columbian,70,110,80,180,61,325,89,71,160
2011-03-01,Retail,West,Coffee,Decaf Irish Cream,110,170,70,280,95,532,132,24,242
2011-04-01,Wholesale,Central,Herbal tea,Chamomile,130,150,100,280,162,1091,163,140,346
2011-04-01,Wholesale,Central,Herbal tea,Lemon,40,70,20,110,52,433,73,-6,133
2011-04-01,Wholesale,Central,Herbal tea,Mint,40,70,40,110,55,336,74,43,137
2011-04-01,Wholesale,Central,Tea,Darjeeling,40,60,20,100,54,337,67,19,129
2011-04-01,Wholesale,Central,Tea,Earl Grey,50,70,40,120,63,965,75,50,147
2011-04-01,Wholesale,Central,Tea,Green Tea,30,60,40,90,46,608,60,47,113
2011-04-01,Wholesale,Central,Espresso,Caffe Mocha,90,140,110,230,81,460,117,125,211
2011-04-01,Wholesale,Central,Espresso,Decaf Espresso,70,130,80,200,68,559,102,71,181
2011-04-01,Wholesale,Central,Coffee,Amaretto,90,140,110,230,91,777,132,142,238
2011-04-01,Wholesale,Central,Coffee,Columbian,80,100,70,180,78,593,100,93,190
2011-04-01,Wholesale,Central,Coffee,Decaf Irish Cream,100,150,120,250,100,822,145,156,261
2011-04-01,Wholesale,Central,Herbal tea,Chamomile,70,120,100,190,91,777,132,141,238
2011-04-01,Wholesale,Central,Herbal tea,Lemon,60,90,60,150,78,593,100,92,190
2011-04-01,Wholesale,Central,Herbal tea,Mint,80,130,110,210,100,822,145,157,261
2011-04-01,Wholesale,Central,Tea,Darjeeling,60,110,80,170,81,460,117,123,211
2011-04-01,Wholesale,Central,Tea,Earl Grey,50,90,40,140,68,559,102,73,181
2011-04-01,Wholesale,Central,Espresso,Caffe Mocha,290,400,280,690,252,1316,335,326,626
2011-04-01,Wholesale,Central,Espresso,Decaf Espresso,270,290,200,560,239,1464,239,221,509
2011-04-01,Wholesale,Central,Coffee,Columbian,200,270,170,470,191,865,265,232,486
2011-04-01,Wholesale,Central,Coffee,Decaf Irish Cream,130,180,130,310,123,611,178,172,321
2011-04-01,Retail,Central,Herbal tea,Chamomile,210,300,210,510,252,1316,335,326,626
2011-04-01,Retail,Central,Herbal tea,Lemon,100,160,120,260,123,611,178,171,321
2011-04-01,Retail,Central,Tea,Darjeeling,200,220,140,420,239,1464,239,220,509
2011-04-01,Retail,Central,Tea,Earl Grey,220,280,160,500,260,1423,318,276,616
2011-04-01,Retail,Central,Espresso,Caffe Mocha,10,40,30,50,17,776,26,15,46
2011-04-01,Retail,Central,Espresso,Decaf Espresso,0,50,40,50,0,688,43,47,46
2011-04-01,Retail,Central,Coffee,Amaretto,20,20,10,40,19,820,28,16,50
2011-04-01,Retail,Central,Coffee,Columbian,20,40,20,60,28,964,33,4,65
2011-04-01,Retail,Central,Coffee,Decaf Irish Cream,20,30,20,50,21,614,28,13,52
2011-04-01,Retail,Central,Herbal tea,Chamomile,30,60,10,90,44,261,63,-9,114
2011-04-01,Retail,Central,Herbal tea,Lemon,70,40,10,110,93,840,40,-18,142
2011-04-01,Retail,Central,Tea,Darjeeling,30,40,10,70,37,195,51,16,94
2011-04-01,Retail,Central,Tea,Earl Grey,20,30,-10,50,29,169,36,-13,69
2011-04-01,Retail,Central,Tea,Green Tea,30,30,-10,60,35,197,44,-3,84
2011-04-01,Retail,Central,Espresso,Caffe Mocha,50,80,60,130,47,821,68,64,123
2011-04-01,Retail,Central,Espresso,Decaf Espresso,50,80,60,130,45,777,67,65,119
2011-04-01,Retail,Central,Coffee,Columbian,80,100,50,180,80,494,98,52,190
2011-04-01,Retail,Central,Coffee,Decaf Irish Cream,80,90,50,170,76,965,91,70,178
2011-04-01,Wholesale,Central,Herbal tea,Chamomile,10,30,30,40,21,454,32,24,56
2011-04-01,Wholesale,Central,Herbal tea,Lemon,20,40,40,60,30,820,45,39,80
2011-04-01,Wholesale,Central,Tea,Darjeeling,70,120,70,190,88,653,134,108,237
2011-04-01,Wholesale,Central,Tea,Earl Grey,90,140,90,230,112,502,155,144,285
2011-04-01,Wholesale,Central,Espresso,Caffe Mocha,180,200,130,380,162,1091,163,138,346
2011-04-01,Wholesale,Central,Espresso,Decaf Espresso,60,80,30,140,54,337,67,19,129
2011-04-01,Wholesale,Central,Coffee,Amaretto,50,80,50,130,55,336,74,42,137
2011-04-01,Wholesale,Central,Coffee,Columbian,40,70,40,110,43,363,64,40,114
2011-04-01,Wholesale,Central,Coffee,Decaf Irish Cream,50,80,20,130,52,433,73,-4,133
2011-04-01,Retail,Central,Herbal tea,Chamomile,40,70,50,110,49,342,84,68,142
2011-04-01,Retail,Central,Herbal tea,Lemon,40,60,50,100,49,779,72,70,129
2011-04-01,Retail,Central,Tea,Darjeeling,30,70,40,100,46,388,68,46,121
2011-04-01,Retail,Central,Tea,Earl Grey,50,80,10,130,63,521,87,1,160
2011-04-01,Retail,Central,Espresso,Caffe Mocha,80,90,50,170,69,965,82,58,161
2011-04-01,Retail,Central,Espresso,Decaf Espresso,50,70,50,120,45,605,58,47,110
2011-04-01,Retail,Central,Coffee,Amaretto,60,70,20,130,57,313,70,24,135
2011-04-01,Retail,Central,Coffee,Columbian,100,130,30,230,95,554,132,25,242
2011-04-01,Retail,Central,Coffee,Decaf Irish Cream,80,120,80,200,83,433,112,86,208
2011-04-01,Retail,East,Herbal tea,Lemon,60,70,30,130,80,494,98,50,190
2011-04-01,Retail,East,Herbal tea,Mint,50,80,60,130,76,965,91,68,178
2011-04-01,Retail,East,Tea,Darjeeling,40,80,60,120,47,821,68,64,123
2011-04-01,Retail,East,Tea,Green Tea,20,40,30,60,25,775,37,27,66
2011-04-01,Retail,East,Coffee,Columbian,110,160,110,270,116,962,176,159,311
2011-04-01,Retail,East,Espresso,Caffe Mocha,60,80,10,140,63,521,87,0,160
2011-04-01,Retail,East,Espresso,Decaf Espresso,40,70,40,110,51,311,68,36,127
2011-04-01,Wholesale,East,Herbal tea,Chamomile,30,50,30,80,45,605,58,46,110
2011-04-01,Wholesale,East,Herbal tea,Lemon,40,50,20,90,57,313,70,22,135
2011-04-01,Wholesale,East,Herbal tea,Mint,50,60,40,110,69,965,82,58,161
2011-04-01,Wholesale,East,Tea,Darjeeling,30,60,50,90,34,821,51,45,91
2011-04-01,Wholesale,East,Tea,Green Tea,50,80,60,130,49,779,72,70,129
2011-04-01,Wholesale,East,Coffee,Columbian,80,130,90,210,88,653,134,108,237
2011-04-01,Wholesale,East,Coffee,Decaf Irish Cream,100,150,100,250,112,502,155,145,285
2011-04-01,Wholesale,East,Espresso,Caffe Mocha,90,130,30,220,95,554,132,25,242
2011-04-01,Wholesale,East,Espresso,Decaf Espresso,70,120,80,190,83,433,112,86,208
2011-04-01,Wholesale,East,Herbal tea,Lemon,40,50,20,90,54,337,67,19,129
2011-04-01,Wholesale,East,Tea,Darjeeling,30,50,40,80,30,820,45,39,80
2011-04-01,Wholesale,East,Tea,Green Tea,20,30,20,50,21,454,32,24,56
2011-04-01,Wholesale,East,Coffee,Columbian,60,430,400,490,68,-348,451,589,553
2011-04-01,Wholesale,East,Espresso,Caffe Mocha,40,70,10,110,52,458,65,-18,125
2011-04-01,Wholesale,East,Espresso,Regular Espresso,150,160,100,310,162,1091,163,140,346
2011-04-01,Retail,East,Herbal tea,Lemon,20,40,10,60,35,197,44,-4,84
2011-04-01,Retail,East,Tea,Darjeeling,20,30,20,50,19,820,28,18,50
2011-04-01,Retail,East,Tea,Green Tea,0,40,30,40,0,688,43,47,46
2011-04-01,Retail,East,Coffee,Amaretto,40,70,40,110,49,241,72,49,129
2011-04-01,Retail,East,Coffee,Columbian,40,70,40,110,50,372,75,40,133
2011-04-01,Retail,East,Espresso,Caffe Mocha,40,60,10,100,44,261,63,-9,114
2011-04-01,Retail,East,Espresso,Regular Espresso,20,40,0,60,29,169,36,-13,69
2011-04-01,Wholesale,East,Tea,Green Tea,80,130,100,210,81,460,117,123,211
2011-04-01,Wholesale,East,Herbal tea,Lemon,190,300,200,490,260,1558,378,367,680
2011-04-01,Wholesale,East,Herbal tea,Mint,150,-10,-70,140,209,1811,-20,-156,201
2011-04-01,Wholesale,East,Tea,Darjeeling,100,160,130,260,100,822,145,156,261
2011-04-01,Wholesale,East,Tea,Earl Grey,90,150,120,240,91,777,132,141,238
2011-04-01,Wholesale,East,Coffee,Columbian,270,400,280,670,284,2108,428,410,759
2011-04-01,Wholesale,East,Espresso,Caffe Mocha,120,-60,-190,60,125,1382,-59,-304,70
2011-04-01,Wholesale,East,Espresso,Regular Espresso,220,330,250,550,239,1262,325,349,601
2011-04-01,Retail,South,Herbal tea,Chamomile,40,70,50,110,52,605,67,56,127
2011-04-01,Retail,South,Herbal tea,Lemon,70,100,50,170,80,494,98,52,190
2011-04-01,Retail,South,Coffee,Columbian,40,60,50,100,35,776,51,45,92
2011-04-01,Retail,South,Coffee,Decaf Irish Cream,60,90,70,150,49,779,72,71,129
2011-04-01,Retail,South,Espresso,Caffe Latte,50,70,0,120,63,37,87,1,160
2011-04-01,Retail,South,Espresso,Caffe Mocha,40,70,50,110,49,342,84,67,142
2011-04-01,Retail,South,Espresso,Decaf Espresso,30,60,40,90,46,388,68,46,121
2011-04-01,Retail,South,Herbal tea,Chamomile,10,30,20,40,19,820,28,18,50
2011-04-01,Retail,South,Herbal tea,Lemon,20,30,10,50,28,964,33,4,65
2011-04-01,Retail,South,Coffee,Columbian,60,90,50,150,50,372,75,40,133
2011-04-01,Retail,South,Coffee,Decaf Irish Cream,110,50,10,160,93,840,40,-16,142
2011-04-01,Retail,South,Espresso,Caffe Latte,20,30,0,50,29,-39,36,-13,69
2011-04-01,Retail,South,Espresso,Caffe Mocha,30,60,10,90,44,261,63,-9,114
2011-04-01,Retail,South,Espresso,Decaf Espresso,30,40,10,70,37,195,51,18,94
2011-04-01,Retail,South,Herbal tea,Chamomile,50,70,30,120,57,313,70,22,135
2011-04-01,Retail,South,Herbal tea,Lemon,90,130,30,220,95,554,132,24,242
2011-04-01,Retail,South,Coffee,Columbian,50,80,60,130,46,608,60,49,113
2011-04-01,Retail,South,Coffee,Decaf Irish Cream,30,60,50,90,30,820,45,37,80
2011-04-01,Retail,South,Espresso,Caffe Latte,90,130,90,220,112,-120,155,145,285
2011-04-01,Retail,South,Espresso,Caffe Mocha,10,30,30,40,21,454,32,24,56
2011-04-01,Retail,South,Espresso,Decaf Espresso,70,120,80,190,88,653,134,110,237
2011-04-01,Wholesale,South,Herbal tea,Chamomile,50,70,40,120,55,336,74,42,137
2011-04-01,Wholesale,South,Herbal tea,Lemon,40,60,30,100,43,363,64,40,114
2011-04-01,Wholesale,South,Coffee,Columbian,260,310,230,570,209,969,247,239,486
2011-04-01,Wholesale,South,Coffee,Decaf Irish Cream,90,130,100,220,78,593,100,93,190
2011-04-01,Wholesale,South,Espresso,Caffe Latte,50,90,50,140,68,9,102,71,181
2011-04-01,Wholesale,South,Espresso,Caffe Mocha,70,120,100,190,91,777,132,142,238
2011-04-01,Wholesale,South,Espresso,Decaf Espresso,60,110,90,170,81,460,117,125,211
2011-04-01,Retail,West,Herbal tea,Chamomile,40,60,30,100,49,241,72,50,129
2011-04-01,Retail,West,Herbal tea,Lemon,40,70,40,110,50,372,75,42,133
2011-04-01,Retail,West,Herbal tea,Mint,70,40,0,110,93,840,40,-16,142
2011-04-01,Retail,West,Tea,Darjeeling,20,50,10,70,44,261,63,-9,114
2011-04-01,Retail,West,Tea,Earl Grey,20,30,10,50,37,195,51,16,94
2011-04-01,Retail,West,Tea,Green Tea,10,30,10,40,29,169,36,-12,69
2011-04-01,Retail,West,Espresso,Caffe Latte,40,60,40,100,45,777,67,64,119
2011-04-01,Retail,West,Espresso,Caffe Mocha,40,70,50,110,52,605,67,55,127
2011-04-01,Retail,West,Espresso,Decaf Espresso,40,70,50,110,47,821,68,64,123
2011-04-01,Retail,West,Coffee,Amaretto,90,110,70,200,76,965,91,70,178
2011-04-01,Retail,West,Coffee,Columbian,60,80,50,140,51,311,68,37,127
2011-04-01,Retail,West,Coffee,Decaf Irish Cream,100,120,70,220,80,494,98,50,190
2011-04-01,Wholesale,West,Herbal tea,Chamomile,80,130,110,210,100,822,145,157,261
2011-04-01,Wholesale,West,Herbal tea,Lemon,170,230,170,400,209,969,247,240,486
2011-04-01,Wholesale,West,Herbal tea,Mint,60,90,60,150,78,593,100,92,190
2011-04-01,Wholesale,West,Tea,Darjeeling,60,90,80,150,91,777,132,142,238
2011-04-01,Wholesale,West,Tea,Earl Grey,50,80,70,130,81,460,117,123,211
2011-04-01,Wholesale,West,Tea,Green Tea,40,70,40,110,68,559,102,71,181
2011-04-01,Wholesale,West,Espresso,Caffe Latte,220,230,150,450,239,1464,239,220,509
2011-04-01,Wholesale,West,Espresso,Caffe Mocha,120,160,30,280,125,729,173,39,318
2011-04-01,Wholesale,West,Espresso,Decaf Espresso,240,320,220,560,252,1316,335,326,626
2011-04-01,Wholesale,West,Coffee,Amaretto,150,-20,-70,130,123,964,-13,-113,117
2011-04-01,Wholesale,West,Coffee,Columbian,350,540,400,890,284,2108,428,410,759
2011-04-01,Wholesale,West,Coffee,Decaf Irish Cream,240,-50,-150,190,191,1564,-32,-209,169
2011-04-01,Retail,West,Herbal tea,Chamomile,100,160,50,260,125,729,173,40,318
2011-04-01,Retail,West,Herbal tea,Lemon,160,240,160,400,191,865,265,232,486
2011-04-01,Retail,West,Herbal tea,Mint,100,160,110,260,123,611,178,171,321
2011-04-01,Retail,West,Tea,Darjeeling,160,230,160,390,252,1316,335,325,626
2011-04-01,Retail,West,Tea,Earl Grey,150,170,110,320,239,1464,239,221,509
2011-04-01,Retail,West,Tea,Green Tea,170,-170,-250,0,260,3049,-260,-542,28
2011-04-01,Retail,West,Espresso,Caffe Latte,0,40,30,40,0,688,43,47,46
2011-04-01,Retail,West,Espresso,Caffe Mocha,10,30,20,40,19,820,28,16,50
2011-04-01,Retail,West,Espresso,Decaf Espresso,10,30,20,40,17,776,26,15,46
2011-04-01,Retail,West,Coffee,Columbian,40,50,10,90,35,197,44,-3,84
2011-04-01,Retail,West,Coffee,Decaf Irish Cream,30,40,20,70,28,964,33,6,65
2011-04-01,Retail,West,Herbal tea,Chamomile,30,40,40,70,35,777,52,46,93
2011-04-01,Retail,West,Herbal tea,Lemon,30,60,40,90,46,608,60,47,113
2011-04-01,Retail,West,Tea,Darjeeling,10,20,20,30,21,454,32,22,56
2011-04-01,Retail,West,Tea,Earl Grey,50,100,70,150,88,653,134,108,237
2011-04-01,Retail,West,Tea,Green Tea,70,110,70,180,112,502,155,145,285
2011-04-01,Retail,West,Espresso,Caffe Latte,50,60,20,110,54,337,67,19,129
2011-04-01,Retail,West,Espresso,Caffe Mocha,50,70,40,120,55,336,74,42,137
2011-04-01,Retail,West,Espresso,Decaf Espresso,150,160,100,310,162,1091,163,138,346
2011-04-01,Retail,West,Coffee,Amaretto,60,90,30,150,52,433,73,-4,133
2011-04-01,Retail,West,Coffee,Columbian,60,80,30,140,49,399,70,12,127
2011-04-01,Retail,West,Coffee,Decaf Irish Cream,50,80,50,130,43,363,64,42,114
2011-04-01,Retail,West,Herbal tea,Chamomile,90,160,110,250,116,962,176,157,311
2011-04-01,Retail,West,Herbal tea,Lemon,30,40,40,70,35,776,51,45,92
2011-04-01,Retail,West,Tea,Darjeeling,30,60,40,90,49,342,84,67,142
2011-04-01,Retail,West,Tea,Earl Grey,30,40,20,70,46,388,68,45,121
2011-04-01,Retail,West,Tea,Green Tea,40,60,10,100,63,521,87,0,160
2011-04-01,Retail,West,Espresso,Caffe Latte,40,50,30,90,45,605,58,47,110
2011-04-01,Retail,West,Espresso,Caffe Mocha,50,70,30,120,57,313,70,22,135
2011-04-01,Retail,West,Espresso,Decaf Espresso,60,80,60,140,69,965,82,58,161
2011-04-01,Retail,West,Coffee,Columbian,80,130,90,210,69,340,100,80,180
2011-04-01,Retail,West,Coffee,Decaf Irish Cream,110,170,70,280,95,554,132,25,242
2011-05-01,Wholesale,Central,Herbal tea,Chamomile,120,140,90,260,149,1156,149,115,295
2011-05-01,Wholesale,Central,Herbal tea,Lemon,40,70,10,110,53,458,75,-4,127
2011-05-01,Wholesale,Central,Herbal tea,Mint,40,60,30,100,52,361,71,36,122
2011-05-01,Wholesale,Central,Tea,Darjeeling,40,60,20,100,53,361,65,17,117
2011-05-01,Wholesale,Central,Tea,Earl Grey,40,60,30,100,56,992,66,37,121
2011-05-01,Wholesale,Central,Tea,Green Tea,30,50,30,80,43,602,56,41,98
2011-05-01,Wholesale,Central,Espresso,Caffe Mocha,90,150,120,240,86,499,124,121,208
2011-05-01,Wholesale,Central,Espresso,Decaf Espresso,70,110,60,180,64,593,96,61,159
2011-05-01,Wholesale,Central,Coffee,Amaretto,110,150,120,260,104,821,152,153,254
2011-05-01,Wholesale,Central,Coffee,Columbian,80,110,80,190,83,584,107,94,188
2011-05-01,Wholesale,Central,Coffee,Decaf Irish Cream,110,150,120,260,104,871,152,155,254
2011-05-01,Wholesale,Central,Herbal tea,Chamomile,80,140,120,220,104,821,152,155,254
2011-05-01,Wholesale,Central,Herbal tea,Lemon,70,90,60,160,83,584,107,94,188
2011-05-01,Wholesale,Central,Herbal tea,Mint,80,140,120,220,104,871,152,155,254
2011-05-01,Wholesale,Central,Tea,Darjeeling,70,110,80,180,86,499,124,121,208
2011-05-01,Wholesale,Central,Tea,Earl Grey,50,90,50,140,64,593,96,61,159
2011-05-01,Wholesale,Central,Espresso,Caffe Mocha,300,420,300,720,263,1433,349,317,607
2011-05-01,Wholesale,Central,Espresso,Decaf Espresso,300,310,210,610,260,1559,261,228,516
2011-05-01,Wholesale,Central,Coffee,Columbian,200,280,180,480,195,956,270,222,461
2011-05-01,Wholesale,Central,Coffee,Decaf Irish Cream,130,190,140,320,127,671,185,168,309
2011-05-01,Retail,Central,Herbal tea,Chamomile,220,310,220,530,263,1433,349,319,607
2011-05-01,Retail,Central,Herbal tea,Lemon,100,170,130,270,127,671,185,168,309
2011-05-01,Retail,Central,Tea,Darjeeling,220,230,150,450,260,1559,261,228,516
2011-05-01,Retail,Central,Tea,Earl Grey,220,290,170,510,265,1538,324,262,584
2011-05-01,Retail,Central,Espresso,Caffe Mocha,20,30,20,50,20,784,29,17,49
2011-05-01,Retail,Central,Espresso,Decaf Espresso,0,50,40,50,0,645,43,43,43
2011-05-01,Retail,Central,Coffee,Amaretto,20,30,20,50,20,829,29,17,49
2011-05-01,Retail,Central,Coffee,Columbian,30,40,20,70,31,976,37,10,67
2011-05-01,Retail,Central,Coffee,Decaf Irish Cream,20,30,20,50,22,611,30,15,52
2011-05-01,Retail,Central,Herbal tea,Chamomile,30,60,10,90,43,282,61,-11,103
2011-05-01,Retail,Central,Herbal tea,Lemon,80,30,0,110,98,973,38,-21,135
2011-05-01,Retail,Central,Tea,Darjeeling,30,50,20,80,39,212,53,19,91
2011-05-01,Retail,Central,Tea,Earl Grey,20,40,0,60,34,182,42,-6,75
2011-05-01,Retail,Central,Tea,Green Tea,30,40,0,70,36,212,45,-3,80
2011-05-01,Retail,Central,Espresso,Caffe Mocha,50,70,50,120,44,844,65,57,108
2011-05-01,Retail,Central,Espresso,Decaf Espresso,40,70,50,110,39,799,58,50,96
2011-05-01,Retail,Central,Coffee,Columbian,80,100,50,180,77,529,96,46,171
2011-05-01,Retail,Central,Coffee,Decaf Irish Cream,70,80,40,150,68,998,80,52,147
2011-05-01,Wholesale,Central,Herbal tea,Chamomile,10,30,30,40,20,464,29,17,49
2011-05-01,Wholesale,Central,Herbal tea,Lemon,20,40,40,60,29,835,42,32,70
2011-05-01,Wholesale,Central,Tea,Darjeeling,80,120,70,200,94,697,141,109,233
2011-05-01,Wholesale,Central,Tea,Earl Grey,90,150,100,240,114,555,159,139,271
2011-05-01,Wholesale,Central,Espresso,Caffe Mocha,170,180,120,350,149,1156,149,116,295
2011-05-01,Wholesale,Central,Espresso,Decaf Espresso,60,70,20,130,53,361,65,15,117
2011-05-01,Wholesale,Central,Coffee,Amaretto,50,70,40,120,52,361,71,37,122
2011-05-01,Wholesale,Central,Coffee,Columbian,40,60,30,100,42,384,61,33,102
2011-05-01,Wholesale,Central,Coffee,Decaf Irish Cream,50,80,20,130,53,458,75,-3,127
2011-05-01,Retail,Central,Herbal tea,Chamomile,40,70,50,110,48,351,82,62,129
2011-05-01,Retail,Central,Herbal tea,Lemon,40,70,60,110,53,803,77,70,129
2011-05-01,Retail,Central,Tea,Darjeeling,30,60,30,90,45,410,65,37,109
2011-05-01,Retail,Central,Tea,Earl Grey,50,80,10,130,64,551,90,3,153
2011-05-01,Retail,Central,Espresso,Caffe Mocha,90,110,70,200,78,995,92,65,168
2011-05-01,Retail,Central,Espresso,Decaf Espresso,50,70,50,120,48,599,62,48,109
2011-05-01,Retail,Central,Coffee,Amaretto,60,70,20,130,58,338,72,23,129
2011-05-01,Retail,Central,Coffee,Columbian,90,140,40,230,92,599,129,23,219
2011-05-01,Retail,Central,Coffee,Decaf Irish Cream,90,120,80,210,87,472,117,86,202
2011-05-01,Retail,East,Herbal tea,Lemon,50,80,40,130,77,529,96,46,171
2011-05-01,Retail,East,Herbal tea,Mint,50,60,40,110,68,998,80,52,147
2011-05-01,Retail,East,Tea,Darjeeling,40,70,50,110,44,844,65,58,108
2011-05-01,Retail,East,Tea,Green Tea,20,40,30,60,23,787,34,23,56
2011-05-01,Retail,East,Coffee,Columbian,100,160,110,260,110,1020,165,135,273
2011-05-01,Retail,East,Espresso,Caffe Mocha,60,90,20,150,64,551,90,4,153
2011-05-01,Retail,East,Espresso,Decaf Espresso,40,70,40,110,48,334,65,30,112
2011-05-01,Wholesale,East,Herbal tea,Chamomile,30,50,30,80,48,599,62,48,109
2011-05-01,Wholesale,East,Herbal tea,Lemon,40,60,30,100,58,338,72,23,129
2011-05-01,Wholesale,East,Herbal tea,Mint,50,80,50,130,78,995,92,65,168
2011-05-01,Wholesale,East,Tea,Darjeeling,30,60,40,90,36,838,53,44,88
2011-05-01,Wholesale,East,Tea,Green Tea,50,90,70,140,53,803,77,72,129
2011-05-01,Wholesale,East,Coffee,Columbian,90,130,90,220,94,697,141,108,233
2011-05-01,Wholesale,East,Coffee,Decaf Irish Cream,100,150,100,250,114,555,159,138,271
2011-05-01,Wholesale,East,Espresso,Caffe Mocha,80,130,40,210,92,599,129,23,219
2011-05-01,Wholesale,East,Espresso,Decaf Espresso,80,110,70,190,87,472,117,86,202
2011-05-01,Wholesale,East,Herbal tea,Lemon,40,50,20,90,53,361,65,17,117
2011-05-01,Wholesale,East,Tea,Darjeeling,30,40,30,70,29,835,42,30,70
2011-05-01,Wholesale,East,Tea,Green Tea,20,30,20,50,20,464,29,17,49
2011-05-01,Wholesale,East,Coffee,Columbian,60,460,430,520,64,-663,487,599,546
2011-05-01,Wholesale,East,Espresso,Caffe Mocha,50,60,0,110,53,491,61,-22,113
2011-05-01,Wholesale,East,Espresso,Regular Espresso,140,150,100,290,149,1156,149,116,295
2011-05-01,Retail,East,Tea,Green Tea,0,40,30,40,0,645,43,44,43
2011-05-01,Retail,East,Herbal tea,Lemon,20,40,10,60,36,212,45,-1,80
2011-05-01,Retail,East,Tea,Darjeeling,20,30,20,50,20,829,29,17,49
2011-05-01,Retail,East,Coffee,Amaretto,40,70,40,110,51,265,74,48,124
2011-05-01,Retail,East,Coffee,Columbian,40,80,50,120,52,397,80,43,131
2011-05-01,Retail,East,Espresso,Caffe Mocha,40,60,10,100,43,282,61,-10,103
2011-05-01,Retail,East,Espresso,Regular Espresso,30,40,0,70,34,182,42,-4,75
2011-05-01,Wholesale,East,Tea,Green Tea,90,130,100,220,86,499,124,123,208
2011-05-01,Wholesale,East,Herbal tea,Lemon,200,300,200,500,265,1613,386,348,645
2011-05-01,Wholesale,East,Herbal tea,Mint,170,-20,-90,150,235,2169,-37,-181,196
2011-05-01,Wholesale,East,Tea,Darjeeling,110,160,120,270,104,871,152,155,254
2011-05-01,Wholesale,East,Tea,Earl Grey,110,160,120,270,104,821,152,153,254
2011-05-01,Wholesale,East,Coffee,Columbian,280,430,300,710,302,2250,454,407,749
2011-05-01,Wholesale,East,Espresso,Caffe Mocha,110,-50,-180,60,121,1673,-52,-269,68
2011-05-01,Wholesale,East,Espresso,Regular Espresso,240,290,210,530,260,1271,283,258,538
2011-05-01,Retail,South,Herbal tea,Chamomile,40,60,40,100,48,599,63,48,110
